[62.0,322.0][86.0,366.0]13 
[432.0,422.0][644.0,454.0]하면 렉이 되는데오 
[491.2307692307692,76.15384615384616][536.9097135526615,103.84615384615384]Keys 
[98.0,144.0][268.0,170.0]driver.get("https: 
[143.0,211.0][352.0,237.0]send_keys(Keys.RETURN) 
[204.0,344.0][370.0,369.0]keys(Keys.RETURN) 
[118.0,300.0][232.0,324.0]elem clear() 
[320.0,79.0][490.0,103.0]common keys import 
[210.0,234.0][316.0,258.0]elements_by 
[99.10557280900008,212.21114561800016][148.94946463705654,235.78885438199984]elem . 
[347.06850713433477,168.23016355523603][372.80304611493654,190.76983644476397]by 
[275.0,125.0][349.0,145.0]Chromel) 
[99.0,79.0][315.0,99.0]from selenium webdriver 
[431.0,371.0][535.0,391.0]driver page 
[63.0,301.0][85.0,321.0]12 
[431.0,281.0][475.0,301.0]("9") 
[165.0,326.0][315.0,346.0]send_keys("pycon 
[181.0,123.0][269.0,143.0]webdriver 
[98.0,235.0][205.0,255.0]driver.find 
[119.0,259.0][251.0,279.0]assert "Python 
[321.0,149.0][379.0,169.0]google 
[293.0,257.0][407.0,277.0]driver title 
[61.0,279.0][85.0,299.0]11 
[63.0,367.0][85.0,387.0]15 
[183.0,279.0][361.0,299.0]driver find_element 
[118.0,370.0][177.0,389.0]assert 
[119.0,393.0][177.0,411.0]driver 
[219.0,369.0][287.0,387.0]results 
[365.0,369.0][425.0,387.0]not in 
[183.0,369.0][213.0,387.0]"No 
[367.0,283.0][389.0,301.0]by 
[99.0,59.0][141.0,77.0]from 
[147.0,59.0][223.0,77.0]selenium 
[229.0,59.0][379.0,77.0]import webdriver 
[119.0,281.0][159.0,299.0]elem 
[165.0,169.0][343.0,187.0]driver find_element 
[119.0,327.0][159.0,343.0]elem 
[99.0,171.0][141.0,187.0]elem 
[183.0,393.0][231.0,409.0]close 
[101.0,127.0][159.0,143.0]driver 
[541.0,371.0][599.0,387.0]source 
[293.0,371.0][343.0,387.0]found 
[375.0,173.0][423.0,189.0]name( 
[265.0,261.0][287.0,277.0]in 
[165.0,349.0][205.0,365.0]send 
[119.0,349.0][159.0,365.0]elem 
[385.0,151.0][407.0,165.0]CO 
[393.0,285.0][433.0,299.0]name 
[565.0,1.0][605.0,13.0]googlepy 
[251.0,1.0][273.0,13.0]Help 
